reg_date,state,vehicle_category,manufacturer,registrations
2025-01-18,Mizoram,2W,BrandH,17864
2025-01-18,Nagaland,3W,BrandA,6721
2025-01-18,Odisha,4W,BrandY,13479
2025-01-18,Punjab,4W,BrandB,2857
2025-01-18,Rajasthan,4W,BrandX,15130
2025-01-18,Sikkim,4W,BrandO,8518
2025-01-18,Tamil Nadu,4W,BrandL,10213
2025-01-18,Telangana,3W,BrandQ,7467
2025-01-18,Tripura,4W,BrandP,19607
2025-01-18,Uttar Pradesh,3W,BrandP,18771
2025-01-18,Uttarakhand,3W,BrandZ,12531
2025-01-18,West Bengal,4W,BrandL,15220
2025-01-18,Delhi,3W,BrandR,3806
2025-01-18,Jammu and Kashmir,2W,BrandL,6205
2025-01-18,Ladakh,2W,BrandR,17567
2025-01-18,Puducherry,2W,BrandL,13180
2025-01-19,Andhra Pradesh,2W,BrandJ,10455
2025-01-19,Arunachal Pradesh,2W,BrandM,14136
2025-01-19,Assam,3W,BrandP,19451
2025-01-19,Bihar,3W,BrandR,3738
2025-01-19,Chhattisgarh,2W,BrandR,17223
2025-01-19,Goa,3W,BrandM,18080
2025-01-19,Gujarat,4W,BrandC,10805
2025-01-19,Haryana,3W,BrandY,10377
2025-01-19,Himachal Pradesh,2W,BrandW,18406
2025-01-19,Jharkhand,3W,BrandB,4601
2025-01-19,Karnataka,2W,BrandZ,18595
2025-01-19,Kerala,4W,BrandB,9088
2025-01-19,Madhya Pradesh,3W,BrandS,5410
2025-01-19,Maharashtra,3W,BrandO,10195
2025-01-19,Manipur,2W,BrandA,12382
2025-01-19,Meghalaya,4W,BrandN,19416
2025-01-19,Mizoram,4W,BrandA,15977
2025-01-19,Nagaland,3W,BrandI,10905
2025-01-19,Odisha,3W,BrandS,11788
2025-01-19,Punjab,3W,BrandR,5872
2025-01-19,Rajasthan,2W,BrandD,7688
2025-01-19,Sikkim,2W,BrandU,15043
2025-01-19,Tamil Nadu,4W,BrandK,6458
2025-01-19,Telangana,4W,BrandM,6020
2025-01-19,Tripura,3W,BrandB,7563
2025-01-19,Uttar Pradesh,4W,BrandT,3320
2025-01-19,Uttarakhand,2W,BrandV,5451
2025-01-19,West Bengal,3W,BrandW,17105
2025-01-19,Delhi,3W,BrandT,15982
2025-01-19,Jammu and Kashmir,2W,BrandQ,6476
2025-01-19,Ladakh,2W,BrandK,7104
2025-01-19,Puducherry,2W,BrandW,2270
2025-01-20,Andhra Pradesh,2W,BrandW,17963
2025-01-20,Arunachal Pradesh,3W,BrandW,5465
2025-01-20,Assam,3W,BrandR,3344
2025-01-20,Bihar,2W,BrandI,9802
2025-01-20,Chhattisgarh,3W,BrandR,13492
2025-01-20,Goa,2W,BrandG,6692
2025-01-20,Gujarat,3W,BrandP,4806
2025-01-20,Haryana,4W,BrandX,9374
2025-01-20,Himachal Pradesh,3W,BrandQ,14153
2025-01-20,Jharkhand,4W,BrandX,12254
2025-01-20,Karnataka,4W,BrandU,3837
2025-01-20,Kerala,2W,BrandY,9538
2025-01-20,Madhya Pradesh,2W,BrandU,18153
2025-01-20,Maharashtra,4W,BrandN,14636
2025-01-20,Manipur,2W,BrandZ,12403
2025-01-20,Meghalaya,3W,BrandK,6741
2025-01-20,Mizoram,2W,BrandA,3410
2025-01-20,Nagaland,3W,BrandU,10116
2025-01-20,Odisha,2W,BrandB,14034
2025-01-20,Punjab,4W,BrandQ,9503
2025-01-20,Rajasthan,3W,BrandN,5835
2025-01-20,Sikkim,3W,BrandM,16651
2025-01-20,Tamil Nadu,4W,BrandJ,6303
2025-01-20,Telangana,4W,BrandR,3194
2025-01-20,Tripura,4W,BrandB,7989
2025-01-20,Uttar Pradesh,2W,BrandR,6934
2025-01-20,Uttarakhand,2W,BrandT,14987
2025-01-20,West Bengal,2W,BrandO,2964
2025-01-20,Delhi,3W,BrandZ,14927
2025-01-20,Jammu and Kashmir,4W,BrandB,10475
2025-01-20,Ladakh,2W,BrandV,4720
2025-01-20,Puducherry,2W,BrandV,15716
2025-01-21,Andhra Pradesh,2W,BrandB,12249
2025-01-21,Arunachal Pradesh,3W,BrandM,7032
2025-01-21,Assam,2W,BrandN,15321
2025-01-21,Bihar,2W,BrandO,7939
2025-01-21,Chhattisgarh,2W,BrandG,18238
2025-01-21,Goa,4W,BrandT,16015
2025-01-21,Gujarat,3W,BrandP,13454
2025-01-21,Haryana,4W,BrandL,8853
2025-01-21,Himachal Pradesh,4W,BrandT,18053
2025-01-21,Jharkhand,2W,BrandI,7637
2025-01-21,Karnataka,4W,BrandY,13718
2025-01-21,Kerala,2W,BrandB,16482
2025-01-21,Madhya Pradesh,4W,BrandV,9990
2025-01-21,Maharashtra,4W,BrandX,16085
2025-01-21,Manipur,3W,BrandS,6327
2025-01-21,Meghalaya,4W,BrandK,8759
2025-01-21,Mizoram,4W,BrandB,7369
2025-01-21,Nagaland,4W,BrandL,13383
2025-01-21,Odisha,3W,BrandB,11556
2025-01-21,Punjab,4W,BrandG,2223
2025-01-21,Rajasthan,3W,BrandS,3008
2025-01-21,Sikkim,4W,BrandB,7174
2025-01-21,Tamil Nadu,4W,BrandG,14594
2025-01-21,Telangana,2W,BrandS,6872
2025-01-21,Tripura,2W,BrandO,13687
2025-01-21,Uttar Pradesh,4W,BrandD,3128
2025-01-21,Uttarakhand,3W,BrandE,2573
2025-01-21,West Bengal,3W,BrandX,11216
2025-01-21,Delhi,2W,BrandN,2418
2025-01-21,Jammu and Kashmir,2W,BrandW,6662
2025-01-21,Ladakh,2W,BrandS,12249
2025-01-21,Puducherry,3W,BrandR,7268
2025-01-22,Andhra Pradesh,3W,BrandJ,18708
2025-01-22,Arunachal Pradesh,3W,BrandV,9123
2025-01-22,Assam,2W,BrandC,4407
2025-01-22,Bihar,3W,BrandO,16149
2025-01-22,Chhattisgarh,4W,BrandJ,13532
2025-01-22,Goa,2W,BrandE,18656
2025-01-22,Gujarat,2W,BrandO,12987
2025-01-22,Haryana,2W,BrandI,19614
2025-01-22,Himachal Pradesh,3W,BrandL,13927
2025-01-22,Jharkhand,2W,BrandX,6471
2025-01-22,Karnataka,4W,BrandP,12524
2025-01-22,Kerala,3W,BrandY,9550
2025-01-22,Madhya Pradesh,3W,BrandY,19859
2025-01-22,Maharashtra,3W,BrandW,10197
2025-01-22,Manipur,2W,BrandM,14380
2025-01-22,Meghalaya,3W,BrandX,12104
2025-01-22,Mizoram,4W,BrandA,7735
2025-01-22,Nagaland,3W,BrandX,19764
2025-01-22,Odisha,2W,BrandZ,9928
2025-01-22,Punjab,3W,BrandH,18973
2025-01-22,Rajasthan,2W,BrandY,13407
2025-01-22,Sikkim,3W,BrandC,18737
2025-01-22,Tamil Nadu,2W,BrandG,6922
2025-01-22,Telangana,4W,BrandY,2788
2025-01-22,Tripura,2W,BrandC,13688
2025-01-22,Uttar Pradesh,4W,BrandP,19679
2025-01-22,Uttarakhand,2W,BrandW,9789
2025-01-22,West Bengal,2W,BrandF,3702
2025-01-22,Delhi,2W,BrandZ,5765
2025-01-22,Jammu and Kashmir,2W,BrandN,15814
2025-01-22,Ladakh,4W,BrandL,8493
2025-01-22,Puducherry,3W,BrandW,13953
2025-01-23,Andhra Pradesh,3W,BrandC,4749
2025-01-23,Arunachal Pradesh,2W,BrandA,17422
2025-01-23,Assam,4W,BrandC,6204
2025-01-23,Bihar,3W,BrandB,15898
2025-01-23,Chhattisgarh,3W,BrandI,13856
2025-01-23,Goa,2W,BrandJ,2280
2025-01-23,Gujarat,2W,BrandH,9666
2025-01-23,Haryana,3W,BrandO,6261
2025-01-23,Himachal Pradesh,4W,BrandQ,9526
2025-01-23,Jharkhand,3W,BrandI,11561
2025-01-23,Karnataka,3W,BrandQ,2763
2025-01-23,Kerala,4W,BrandX,18235
2025-01-23,Madhya Pradesh,3W,BrandA,11064
2025-01-23,Maharashtra,4W,BrandA,9775
2025-01-23,Manipur,4W,BrandB,5411
2025-01-23,Meghalaya,3W,BrandJ,7283
2025-01-23,Mizoram,3W,BrandK,19507
2025-01-23,Nagaland,2W,BrandT,7019
2025-01-23,Odisha,3W,BrandQ,9309
2025-01-23,Punjab,4W,BrandV,6190
2025-01-23,Rajasthan,2W,BrandN,10775
2025-01-23,Sikkim,4W,BrandF,13734
2025-01-23,Tamil Nadu,2W,BrandV,14125
2025-01-23,Telangana,2W,BrandU,8279
2025-01-23,Tripura,2W,BrandA,18875
2025-01-23,Uttar Pradesh,4W,BrandW,12678
2025-01-23,Uttarakhand,2W,BrandD,4958
2025-01-23,West Bengal,2W,BrandQ,5989
2025-01-23,Delhi,4W,BrandL,4566
2025-01-23,Jammu and Kashmir,4W,BrandK,13444
2025-01-23,Ladakh,2W,BrandD,18215
2025-01-23,Puducherry,4W,BrandD,5689
2025-01-24,Andhra Pradesh,4W,BrandZ,8477
2025-01-24,Arunachal Pradesh,4W,BrandF,4407
2025-01-24,Assam,3W,BrandT,5384
2025-01-24,Bihar,4W,BrandD,6773
2025-01-24,Chhattisgarh,4W,BrandJ,4005
2025-01-24,Goa,3W,BrandJ,13749
2025-01-24,Gujarat,2W,BrandN,13063
2025-01-24,Haryana,3W,BrandN,2595
2025-01-24,Himachal Pradesh,2W,BrandA,15166
2025-01-24,Jharkhand,4W,BrandR,19539
2025-01-24,Karnataka,4W,BrandF,10921
2025-01-24,Kerala,2W,BrandQ,15216
2025-01-24,Madhya Pradesh,2W,BrandE,4338
2025-01-24,Maharashtra,2W,BrandY,5906
2025-01-24,Manipur,4W,BrandA,6616
2025-01-24,Meghalaya,3W,BrandA,10424
2025-01-24,Mizoram,2W,BrandX,16878
2025-01-24,Nagaland,3W,BrandS,3447
2025-01-24,Odisha,2W,BrandI,14120
2025-01-24,Punjab,2W,BrandD,12236
2025-01-24,Rajasthan,2W,BrandT,7010
2025-01-24,Sikkim,2W,BrandY,15245
2025-01-24,Tamil Nadu,3W,BrandV,5470
2025-01-24,Telangana,3W,BrandR,8690
2025-01-24,Tripura,2W,BrandG,9486
2025-01-24,Uttar Pradesh,3W,BrandJ,4096
2025-01-24,Uttarakhand,4W,BrandW,10316
2025-01-24,West Bengal,4W,BrandQ,9239
2025-01-24,Delhi,4W,BrandW,14177
2025-01-24,Jammu and Kashmir,3W,BrandH,14006
2025-01-24,Ladakh,4W,BrandZ,4310
2025-01-24,Puducherry,2W,BrandG,3210
2025-01-25,Andhra Pradesh,4W,BrandR,4142
2025-01-25,Arunachal Pradesh,3W,BrandW,10702
2025-01-25,Assam,3W,BrandW,13199
2025-01-25,Bihar,4W,BrandL,14009
2025-01-25,Chhattisgarh,2W,BrandE,18650
2025-01-25,Goa,3W,BrandH,2419
2025-01-25,Gujarat,3W,BrandA,12914
2025-01-25,Haryana,4W,BrandV,3052
2025-01-25,Himachal Pradesh,2W,BrandI,7330
2025-01-25,Jharkhand,3W,BrandQ,2924
2025-01-25,Karnataka,4W,BrandN,11260
2025-01-25,Kerala,2W,BrandC,16933
2025-01-25,Madhya Pradesh,2W,BrandF,17298
2025-01-25,Maharashtra,3W,BrandO,6224
2025-01-25,Manipur,2W,BrandM,5017
2025-01-25,Meghalaya,4W,BrandI,4619
2025-01-25,Mizoram,3W,BrandL,12182
2025-01-25,Nagaland,2W,BrandB,4416
2025-01-25,Odisha,4W,BrandF,7299
2025-01-25,Punjab,3W,BrandD,6198
2025-01-25,Rajasthan,4W,BrandK,10608
2025-01-25,Sikkim,4W,BrandD,16911
2025-01-25,Tamil Nadu,2W,BrandK,9441
2025-01-25,Telangana,3W,BrandD,16605
2025-01-25,Tripura,4W,BrandA,12254
2025-01-25,Uttar Pradesh,3W,BrandG,9334
2025-01-25,Uttarakhand,4W,BrandL,9077
2025-01-25,West Bengal,3W,BrandF,14281
2025-01-25,Delhi,4W,BrandY,7856
2025-01-25,Jammu and Kashmir,4W,BrandJ,2705
2025-01-25,Ladakh,4W,BrandG,8238
2025-01-25,Puducherry,3W,BrandL,11027
2025-01-26,Andhra Pradesh,4W,BrandK,19685
2025-01-26,Arunachal Pradesh,4W,BrandG,5819
2025-01-26,Assam,2W,BrandA,15729
2025-01-26,Bihar,4W,BrandJ,15200
2025-01-26,Chhattisgarh,4W,BrandD,13328
2025-01-26,Goa,4W,BrandH,14478
2025-01-26,Gujarat,2W,BrandX,18481
2025-01-26,Haryana,4W,BrandV,12710
2025-01-26,Himachal Pradesh,4W,BrandD,14372
2025-01-26,Jharkhand,4W,BrandU,13554
2025-01-26,Karnataka,2W,BrandR,6295
2025-01-26,Kerala,2W,BrandY,7215
2025-01-26,Madhya Pradesh,4W,BrandK,4645
2025-01-26,Maharashtra,3W,BrandV,12740
2025-01-26,Manipur,2W,BrandX,16072
2025-01-26,Meghalaya,4W,BrandI,12307
2025-01-26,Mizoram,3W,BrandI,3132
2025-01-26,Nagaland,3W,BrandL,16806
2025-01-26,Odisha,2W,BrandC,12851
2025-01-26,Punjab,2W,BrandW,5420
2025-01-26,Rajasthan,4W,BrandV,3591
2025-01-26,Sikkim,4W,BrandI,16949
2025-01-26,Tamil Nadu,2W,BrandU,7496
2025-01-26,Telangana,4W,BrandN,14647
2025-01-26,Tripura,4W,BrandD,10663
2025-01-26,Uttar Pradesh,4W,BrandB,15474
2025-01-26,Uttarakhand,4W,BrandD,5408
2025-01-26,West Bengal,2W,BrandD,14846
2025-01-26,Delhi,4W,BrandN,9581
2025-01-26,Jammu and Kashmir,3W,BrandH,19224
2025-01-26,Ladakh,3W,BrandV,11373
2025-01-26,Puducherry,3W,BrandU,3222
2025-01-27,Andhra Pradesh,3W,BrandM,9172
2025-01-27,Arunachal Pradesh,4W,BrandV,8155
2025-01-27,Assam,4W,BrandX,8515
2025-01-27,Bihar,2W,BrandQ,9113
2025-01-27,Chhattisgarh,4W,BrandE,10622
2025-01-27,Goa,3W,BrandD,8355
2025-01-27,Gujarat,4W,BrandK,6765
2025-01-27,Haryana,2W,BrandN,14582
2025-01-27,Himachal Pradesh,3W,BrandK,5719
2025-01-27,Jharkhand,2W,BrandY,9932
2025-01-27,Karnataka,4W,BrandW,15080
2025-01-27,Kerala,4W,BrandG,5034
2025-01-27,Madhya Pradesh,2W,BrandQ,7211
2025-01-27,Maharashtra,2W,BrandQ,18380
2025-01-27,Manipur,2W,BrandT,15640
2025-01-27,Meghalaya,2W,BrandT,5005
2025-01-27,Mizoram,2W,BrandK,14107
2025-01-27,Nagaland,3W,BrandO,3785
2025-01-27,Odisha,2W,BrandT,7057
2025-01-27,Punjab,4W,BrandW,7237
2025-01-27,Rajasthan,2W,BrandQ,3201
2025-01-27,Sikkim,2W,BrandC,7686
2025-01-27,Tamil Nadu,4W,BrandB,9523
2025-01-27,Telangana,3W,BrandA,7043
2025-01-27,Tripura,4W,BrandS,3596
2025-01-27,Uttar Pradesh,3W,BrandB,14485
2025-01-27,Uttarakhand,3W,BrandI,16319
2025-01-27,West Bengal,3W,BrandF,12805
2025-01-27,Delhi,3W,BrandH,18140
2025-01-27,Jammu and Kashmir,3W,BrandL,11998
2025-01-27,Ladakh,4W,BrandE,10855
2025-01-27,Puducherry,3W,BrandI,17761
2025-01-28,Andhra Pradesh,3W,BrandA,16932
2025-01-28,Arunachal Pradesh,2W,BrandO,3525
2025-01-28,Assam,2W,BrandC,3670
2025-01-28,Bihar,4W,BrandK,16635
2025-01-28,Chhattisgarh,4W,BrandX,12075
2025-01-28,Goa,2W,BrandN,15962
2025-01-28,Gujarat,2W,BrandH,13386
2025-01-28,Haryana,3W,BrandM,5025
2025-01-28,Himachal Pradesh,2W,BrandA,12442
2025-01-28,Jharkhand,2W,BrandJ,4423
2025-01-28,Karnataka,2W,BrandO,4413
2025-01-28,Kerala,2W,BrandN,18898
2025-01-28,Madhya Pradesh,3W,BrandB,11060
2025-01-28,Maharashtra,3W,BrandX,17126
2025-01-28,Manipur,4W,BrandY,2964
2025-01-28,Meghalaya,3W,BrandY,7156
2025-01-28,Mizoram,4W,BrandA,6917
2025-01-28,Nagaland,2W,BrandS,16356
2025-01-28,Odisha,4W,BrandI,17064
2025-01-28,Punjab,2W,BrandH,19235
2025-01-28,Rajasthan,4W,BrandZ,6732
2025-01-28,Sikkim,3W,BrandH,5721
2025-01-28,Tamil Nadu,2W,BrandX,7393
2025-01-28,Telangana,3W,BrandO,18719
2025-01-28,Tripura,2W,BrandB,19907
2025-01-28,Uttar Pradesh,2W,BrandB,14010
2025-01-28,Uttarakhand,3W,BrandZ,17857
2025-01-28,West Bengal,3W,BrandK,14453
2025-01-28,Delhi,2W,BrandU,16747
2025-01-28,Jammu and Kashmir,4W,BrandG,11520
2025-01-28,Ladakh,3W,BrandQ,14970
2025-01-28,Puducherry,3W,BrandG,14623
2025-01-29,Andhra Pradesh,2W,BrandR,15953
2025-01-29,Arunachal Pradesh,4W,BrandU,10610
2025-01-29,Assam,3W,BrandS,5613
2025-01-29,Bihar,2W,BrandE,9919
2025-01-29,Chhattisgarh,2W,BrandR,11796
2025-01-29,Goa,2W,BrandV,6286
2025-01-29,Gujarat,4W,BrandT,3758
2025-01-29,Haryana,4W,BrandO,19145
2025-01-29,Himachal Pradesh,3W,BrandE,18729
2025-01-29,Jharkhand,3W,BrandE,15005
2025-01-29,Karnataka,4W,BrandR,8690
2025-01-29,Kerala,4W,BrandW,11497
2025-01-29,Madhya Pradesh,2W,BrandU,12510
2025-01-29,Maharashtra,2W,BrandS,10411
2025-01-29,Manipur,4W,BrandX,16442
2025-01-29,Meghalaya,4W,BrandO,19839
2025-01-29,Mizoram,2W,BrandK,2724
2025-01-29,Nagaland,4W,BrandD,17069
2025-01-29,Odisha,2W,BrandE,15324
2025-01-29,Punjab,4W,BrandB,12934
2025-01-29,Rajasthan,4W,BrandZ,11723
2025-01-29,Sikkim,3W,BrandT,10410
2025-01-29,Tamil Nadu,3W,BrandS,5642
2025-01-29,Telangana,3W,BrandT,18452
2025-01-29,Tripura,2W,BrandQ,9355
2025-01-29,Uttar Pradesh,2W,BrandQ,13603
2025-01-29,Uttarakhand,3W,BrandY,14494
2025-01-29,West Bengal,3W,BrandN,2732
2025-01-29,Delhi,4W,BrandV,2016
2025-01-29,Jammu and Kashmir,4W,BrandW,17623
2025-01-29,Ladakh,3W,BrandO,6139
2025-01-29,Puducherry,4W,BrandY,19841
2025-01-30,Andhra Pradesh,2W,BrandL,8714
2025-01-30,Arunachal Pradesh,4W,BrandH,13491
2025-01-30,Assam,3W,BrandF,5623
2025-01-30,Bihar,3W,BrandN,16198
2025-01-30,Chhattisgarh,2W,BrandZ,9734
2025-01-30,Goa,2W,BrandH,18639
2025-01-30,Gujarat,3W,BrandS,5892
2025-01-30,Haryana,2W,BrandS,16623
2025-01-30,Himachal Pradesh,4W,BrandQ,19138
2025-01-30,Jharkhand,3W,BrandL,19590
2025-01-30,Karnataka,2W,BrandL,12095
2025-01-30,Kerala,4W,BrandX,3277
2025-01-30,Madhya Pradesh,4W,BrandO,2769
2025-01-30,Maharashtra,3W,BrandR,8075
2025-01-30,Manipur,3W,BrandH,9784
2025-01-30,Meghalaya,2W,BrandY,13132
2025-01-30,Mizoram,4W,BrandC,16495
2025-01-30,Nagaland,3W,BrandY,2855
2025-01-30,Odisha,3W,BrandV,16677
2025-01-30,Punjab,2W,BrandQ,14307
2025-01-30,Rajasthan,2W,BrandU,8650
2025-01-30,Sikkim,2W,BrandA,17279
2025-01-30,Tamil Nadu,4W,BrandE,4821
2025-01-30,Telangana,4W,BrandC,4841
2025-01-30,Tripura,3W,BrandO,15385
2025-01-30,Uttar Pradesh,4W,BrandU,4782
2025-01-30,Uttarakhand,3W,BrandX,8949
2025-01-30,West Bengal,2W,BrandB,11161
2025-01-30,Delhi,2W,BrandF,10778
2025-01-30,Jammu and Kashmir,2W,BrandL,6287
2025-01-30,Ladakh,4W,BrandG,7138
2025-01-30,Puducherry,2W,BrandQ,18875
2025-01-31,Andhra Pradesh,2W,BrandP,10128
2025-01-31,Arunachal Pradesh,2W,BrandZ,15942
2025-01-31,Assam,4W,BrandC,15214
2025-01-31,Bihar,2W,BrandL,3524
2025-01-31,Chhattisgarh,3W,BrandO,13355
2025-01-31,Goa,2W,BrandH,19575
2025-01-31,Gujarat,4W,BrandN,4538
2025-01-31,Haryana,4W,BrandE,7694
2025-01-31,Himachal Pradesh,4W,BrandA,14105
2025-01-31,Jharkhand,4W,BrandM,13127
2025-01-31,Karnataka,4W,BrandN,2410
2025-01-31,Kerala,4W,BrandK,19671
2025-01-31,Madhya Pradesh,4W,BrandV,15478
2025-01-31,Maharashtra,4W,BrandC,17222
2025-01-31,Manipur,4W,BrandK,5998
2025-01-31,Meghalaya,3W,BrandP,3944
2025-01-31,Mizoram,2W,BrandO,13150
2025-01-31,Nagaland,3W,BrandY,19268
2025-01-31,Odisha,3W,BrandF,12726
2025-01-31,Punjab,3W,BrandR,6146
2025-01-31,Rajasthan,2W,BrandD,14845
2025-01-31,Sikkim,3W,BrandQ,7720
2025-01-31,Tamil Nadu,3W,BrandD,4264
2025-01-31,Telangana,3W,BrandI,12463
2025-01-31,Tripura,2W,BrandH,17137
2025-01-31,Uttar Pradesh,4W,BrandA,10676
2025-01-31,Uttarakhand,2W,BrandH,13380
2025-01-31,West Bengal,2W,BrandM,18763
2025-01-31,Delhi,3W,BrandO,3664
2025-01-31,Jammu and Kashmir,3W,BrandR,9942
2025-01-31,Ladakh,4W,BrandJ,2737
2025-01-31,Puducherry,2W,BrandJ,10769
2025-02-01,Andhra Pradesh,2W,BrandR,18277
2025-02-01,Arunachal Pradesh,2W,BrandO,12983
2025-02-01,Assam,2W,BrandQ,7571
2025-02-01,Bihar,3W,BrandZ,15259
2025-02-01,Chhattisgarh,2W,BrandW,6447
2025-02-01,Goa,4W,BrandV,16522
2025-02-01,Gujarat,3W,BrandL,14342
2025-02-01,Haryana,3W,BrandL,11504
2025-02-01,Himachal Pradesh,2W,BrandR,6377
2025-02-01,Jharkhand,4W,BrandL,6109
2025-02-01,Karnataka,3W,BrandS,3858
2025-02-01,Kerala,4W,BrandV,9157
2025-02-01,Madhya Pradesh,3W,BrandO,19393
2025-02-01,Maharashtra,2W,BrandB,6033
2025-02-01,Manipur,3W,BrandS,5076
2025-02-01,Meghalaya,2W,BrandZ,14922
2025-02-01,Mizoram,3W,BrandI,15518
2025-02-01,Nagaland,3W,BrandC,10730
2025-02-01,Odisha,2W,BrandF,16342
2025-02-01,Punjab,3W,BrandI,10128
2025-02-01,Rajasthan,4W,BrandP,7507
2025-02-01,Sikkim,4W,BrandJ,17416
2025-02-01,Tamil Nadu,2W,BrandD,16326
2025-02-01,Telangana,2W,BrandQ,9117
2025-02-01,Tripura,3W,BrandY,15265
2025-02-01,Uttar Pradesh,3W,BrandM,7407
2025-02-01,Uttarakhand,2W,BrandI,10717
2025-02-01,West Bengal,2W,BrandR,14554
2025-02-01,Delhi,4W,BrandU,4547
2025-02-01,Jammu and Kashmir,3W,BrandS,3442
2025-02-01,Ladakh,3W,BrandN,10471
2025-02-01,Puducherry,3W,BrandV,4521
2025-02-02,Andhra Pradesh,2W,BrandM,14034
2025-02-02,Arunachal Pradesh,3W,BrandX,12475
2025-02-02,Assam,2W,BrandV,7830
2025-02-02,Bihar,4W,BrandX,2696
2025-02-02,Chhattisgarh,3W,BrandS,19307
2025-02-02,Goa,3W,BrandJ,3105
2025-02-02,Gujarat,2W,BrandD,6489
2025-02-02,Haryana,2W,BrandN,15804
2025-02-02,Himachal Pradesh,4W,BrandP,5449
2025-02-02,Jharkhand,2W,BrandO,9479
2025-02-02,Karnataka,3W,BrandH,14925
2025-02-02,Kerala,3W,BrandM,15903
2025-02-02,Madhya Pradesh,2W,BrandF,13286
2025-02-02,Maharashtra,2W,BrandE,16012
2025-02-02,Manipur,2W,BrandU,13816
2025-02-02,Meghalaya,2W,BrandJ,5343
2025-02-02,Mizoram,4W,BrandP,2333
2025-02-02,Nagaland,3W,BrandG,16550
2025-02-02,Odisha,2W,BrandA,9856
2025-02-02,Punjab,4W,BrandF,11232
2025-02-02,Rajasthan,4W,BrandY,18450
2025-02-02,Sikkim,2W,BrandH,2152
2025-02-02,Tamil Nadu,3W,BrandG,8325
2025-02-02,Telangana,3W,BrandN,4337
2025-02-02,Tripura,3W,BrandM,13599
2025-02-02,Uttar Pradesh,3W,BrandS,6384
2025-02-02,Uttarakhand,4W,BrandP,8628
2025-02-02,West Bengal,4W,BrandO,10590
2025-02-02,Delhi,2W,BrandK,6143
2025-02-02,Jammu and Kashmir,2W,BrandI,6222
2025-02-02,Ladakh,2W,BrandY,10663
2025-02-02,Puducherry,4W,BrandS,12209
2025-02-03,Andhra Pradesh,3W,BrandR,12593
2025-02-03,Arunachal Pradesh,4W,BrandK,14597
2025-02-03,Assam,4W,BrandQ,4918
2025-02-03,Bihar,3W,BrandV,6229
2025-02-03,Chhattisgarh,4W,BrandK,8085
2025-02-03,Goa,2W,BrandF,15302
2025-02-03,Gujarat,3W,BrandA,16586
2025-02-03,Haryana,4W,BrandF,8725
2025-02-03,Himachal Pradesh,3W,BrandC,9545
2025-02-03,Jharkhand,4W,BrandP,9281
2025-02-03,Karnataka,4W,BrandJ,8604
2025-02-03,Kerala,4W,BrandH,12357
2025-02-03,Madhya Pradesh,2W,BrandD,18471
2025-02-03,Maharashtra,3W,BrandY,15656
2025-02-03,Manipur,3W,BrandR,9718
2025-02-03,Meghalaya,4W,BrandF,11495
2025-02-03,Mizoram,4W,BrandC,12387
2025-02-03,Nagaland,3W,BrandG,14209
2025-02-03,Odisha,3W,BrandC,3867
2025-02-03,Punjab,2W,BrandV,5239
2025-02-03,Rajasthan,4W,BrandZ,6309
2025-02-03,Sikkim,2W,BrandD,11097
2025-02-03,Tamil Nadu,4W,BrandL,15848
2025-02-03,Telangana,4W,BrandM,13039
2025-02-03,Tripura,4W,BrandR,15516
2025-02-03,Uttar Pradesh,3W,BrandJ,12336
2025-02-03,Uttarakhand,4W,BrandE,2345
2025-02-03,West Bengal,2W,BrandZ,6901
2025-02-03,Delhi,2W,BrandQ,5939
2025-02-03,Jammu and Kashmir,2W,BrandK,15488
2025-02-03,Ladakh,2W,BrandW,19353
2025-02-03,Puducherry,2W,BrandS,7594
2025-02-04,Andhra Pradesh,2W,BrandF,7999
2025-02-04,Arunachal Pradesh,4W,BrandD,14074
2025-02-04,Assam,2W,BrandD,11800
2025-02-04,Bihar,2W,BrandI,8784
2025-02-04,Chhattisgarh,4W,BrandI,7388
2025-02-04,Goa,3W,BrandP,17328
2025-02-04,Gujarat,4W,BrandV,5971
2025-02-04,Haryana,4W,BrandH,8887
2025-02-04,Himachal Pradesh,3W,BrandO,19400
2025-02-04,Jharkhand,4W,BrandR,10244
2025-02-04,Karnataka,3W,BrandK,9608
2025-02-04,Kerala,3W,BrandS,14054
2025-02-04,Madhya Pradesh,3W,BrandH,12388
2025-02-04,Maharashtra,2W,BrandT,15959
2025-02-04,Manipur,2W,BrandE,15162
2025-02-04,Meghalaya,3W,BrandR,13099
2025-02-04,Mizoram,3W,BrandE,7999
2025-02-04,Nagaland,2W,BrandQ,18528
2025-02-04,Odisha,3W,BrandP,6423
2025-02-04,Punjab,3W,BrandP,6348
2025-02-04,Rajasthan,4W,BrandH,14009
2025-02-04,Sikkim,3W,BrandU,3289
2025-02-04,Tamil Nadu,3W,BrandS,2478
2025-02-04,Telangana,2W,BrandC,10721
2025-02-04,Tripura,3W,BrandX,9749
2025-02-04,Uttar Pradesh,3W,BrandJ,16094
2025-02-04,Uttarakhand,3W,BrandO,11090
2025-02-04,West Bengal,2W,BrandI,10594
2025-02-04,Delhi,2W,BrandE,13537
2025-02-04,Jammu and Kashmir,3W,BrandO,6436
2025-02-04,Ladakh,4W,BrandK,9600
2025-02-04,Puducherry,3W,BrandC,5629
2025-02-05,Andhra Pradesh,3W,BrandI,4965
