reg_date,vehicle_category,manufacturer,count,registrations,Year,Quarter
2025-01-14,Jharkhand,4W,0.0,7074,2025,2025Q1
2025-01-14,Karnataka,4W,0.0,2975,2025,2025Q1
2025-01-14,Kerala,2W,0.0,11961,2025,2025Q1
2025-01-14,Madhya Pradesh,2W,0.0,15750,2025,2025Q1
2025-01-14,Maharashtra,2W,0.0,3120,2025,2025Q1
2025-01-14,Manipur,2W,0.0,17197,2025,2025Q1
2025-01-14,Meghalaya,4W,0.0,18426,2025,2025Q1
2025-01-14,Mizoram,3W,0.0,18331,2025,2025Q1
2025-01-14,Nagaland,3W,0.0,3919,2025,2025Q1
2025-01-14,Odisha,3W,0.0,12761,2025,2025Q1
2025-01-14,Punjab,3W,0.0,18259,2025,2025Q1
2025-01-14,Rajasthan,3W,0.0,14816,2025,2025Q1
2025-01-14,Sikkim,3W,0.0,8248,2025,2025Q1
2025-01-14,Tamil Nadu,4W,0.0,8317,2025,2025Q1
2025-01-14,Telangana,2W,0.0,19133,2025,2025Q1
2025-01-14,Tripura,4W,0.0,14175,2025,2025Q1
2025-01-14,Uttar Pradesh,2W,0.0,2137,2025,2025Q1
2025-01-14,Uttarakhand,3W,0.0,4962,2025,2025Q1
2025-01-14,West Bengal,2W,0.0,18500,2025,2025Q1
2025-01-14,Delhi,3W,0.0,8944,2025,2025Q1
2025-01-14,Jammu and Kashmir,4W,0.0,11737,2025,2025Q1
2025-01-14,Ladakh,2W,0.0,9316,2025,2025Q1
2025-01-14,Puducherry,3W,0.0,11719,2025,2025Q1
2025-01-15,Andhra Pradesh,3W,0.0,4658,2025,2025Q1
2025-01-15,Arunachal Pradesh,4W,0.0,8071,2025,2025Q1
2025-01-15,Assam,3W,0.0,2215,2025,2025Q1
2025-01-15,Bihar,4W,0.0,4350,2025,2025Q1
2025-01-15,Chhattisgarh,3W,0.0,10967,2025,2025Q1
2025-01-15,Goa,4W,0.0,19102,2025,2025Q1
2025-01-15,Gujarat,2W,0.0,16440,2025,2025Q1
2025-01-15,Haryana,2W,0.0,15550,2025,2025Q1
2025-01-15,Himachal Pradesh,3W,0.0,11115,2025,2025Q1
2025-01-15,Jharkhand,2W,0.0,19215,2025,2025Q1
2025-01-15,Karnataka,4W,0.0,11950,2025,2025Q1
2025-01-15,Kerala,2W,0.0,6478,2025,2025Q1
2025-01-15,Madhya Pradesh,2W,0.0,13762,2025,2025Q1
2025-01-15,Maharashtra,2W,0.0,9118,2025,2025Q1
2025-01-15,Manipur,4W,0.0,17638,2025,2025Q1
2025-01-15,Meghalaya,3W,0.0,3777,2025,2025Q1
2025-01-15,Mizoram,4W,0.0,10285,2025,2025Q1
2025-01-15,Nagaland,2W,0.0,13317,2025,2025Q1
2025-01-15,Odisha,2W,0.0,12600,2025,2025Q1
2025-01-15,Punjab,2W,0.0,6088,2025,2025Q1
2025-01-15,Rajasthan,4W,0.0,15800,2025,2025Q1
2025-01-15,Sikkim,3W,0.0,2341,2025,2025Q1
2025-01-15,Tamil Nadu,4W,0.0,16968,2025,2025Q1
2025-01-15,Telangana,3W,0.0,16811,2025,2025Q1
2025-01-15,Tripura,3W,0.0,10441,2025,2025Q1
2025-01-15,Uttar Pradesh,4W,0.0,7287,2025,2025Q1
2025-01-15,Uttarakhand,3W,0.0,4018,2025,2025Q1
2025-01-15,West Bengal,4W,0.0,3788,2025,2025Q1
2025-01-15,Delhi,3W,0.0,5757,2025,2025Q1
2025-01-15,Jammu and Kashmir,4W,0.0,12346,2025,2025Q1
2025-01-15,Ladakh,4W,0.0,17698,2025,2025Q1
2025-01-15,Puducherry,4W,0.0,6892,2025,2025Q1
2025-01-16,Andhra Pradesh,4W,0.0,4629,2025,2025Q1
2025-01-16,Arunachal Pradesh,4W,0.0,17747,2025,2025Q1
2025-01-16,Assam,3W,0.0,2394,2025,2025Q1
2025-01-16,Bihar,4W,0.0,10059,2025,2025Q1
2025-01-16,Chhattisgarh,4W,0.0,19434,2025,2025Q1
2025-01-16,Goa,2W,0.0,13688,2025,2025Q1
2025-01-16,Gujarat,4W,0.0,4303,2025,2025Q1
2025-01-16,Haryana,2W,0.0,2077,2025,2025Q1
2025-01-16,Himachal Pradesh,2W,0.0,5395,2025,2025Q1
2025-01-16,Jharkhand,4W,0.0,18234,2025,2025Q1
2025-01-16,Karnataka,2W,0.0,13319,2025,2025Q1
2025-01-16,Kerala,3W,0.0,16903,2025,2025Q1
2025-01-16,Madhya Pradesh,3W,0.0,17750,2025,2025Q1
2025-01-16,Maharashtra,4W,0.0,10059,2025,2025Q1
2025-01-16,Manipur,4W,0.0,6922,2025,2025Q1
2025-01-16,Meghalaya,2W,0.0,6570,2025,2025Q1
2025-01-16,Mizoram,4W,0.0,8698,2025,2025Q1
2025-01-16,Nagaland,2W,0.0,9884,2025,2025Q1
2025-01-16,Odisha,2W,0.0,2130,2025,2025Q1
2025-01-16,Punjab,4W,0.0,7990,2025,2025Q1
2025-01-16,Rajasthan,2W,0.0,19744,2025,2025Q1
2025-01-16,Sikkim,4W,0.0,14196,2025,2025Q1
2025-01-16,Tamil Nadu,3W,0.0,10121,2025,2025Q1
2025-01-16,Telangana,2W,0.0,3519,2025,2025Q1
2025-01-16,Tripura,2W,0.0,12103,2025,2025Q1
2025-01-16,Uttar Pradesh,3W,0.0,18473,2025,2025Q1
2025-01-16,Uttarakhand,4W,0.0,10027,2025,2025Q1
2025-01-16,West Bengal,4W,0.0,8702,2025,2025Q1
2025-01-16,Delhi,3W,0.0,2871,2025,2025Q1
2025-01-16,Jammu and Kashmir,3W,0.0,10365,2025,2025Q1
2025-01-16,Ladakh,4W,0.0,3190,2025,2025Q1
2025-01-16,Puducherry,3W,0.0,18267,2025,2025Q1
2025-01-17,Andhra Pradesh,3W,0.0,18116,2025,2025Q1
2025-01-17,Arunachal Pradesh,2W,0.0,5172,2025,2025Q1
2025-01-17,Assam,4W,0.0,6554,2025,2025Q1
2025-01-17,Bihar,2W,0.0,17199,2025,2025Q1
2025-01-17,Chhattisgarh,2W,0.0,17540,2025,2025Q1
2025-01-17,Goa,3W,0.0,11242,2025,2025Q1
2025-01-17,Gujarat,3W,0.0,4277,2025,2025Q1
2025-01-17,Haryana,3W,0.0,14460,2025,2025Q1
2025-01-17,Himachal Pradesh,3W,0.0,9189,2025,2025Q1
2025-01-17,Jharkhand,4W,0.0,16680,2025,2025Q1
2025-01-17,Karnataka,4W,0.0,4355,2025,2025Q1
2025-01-17,Kerala,4W,0.0,9028,2025,2025Q1
2025-01-17,Madhya Pradesh,2W,0.0,15703,2025,2025Q1
2025-01-17,Maharashtra,2W,0.0,10276,2025,2025Q1
2025-01-17,Manipur,4W,0.0,16376,2025,2025Q1
2025-01-17,Meghalaya,3W,0.0,8747,2025,2025Q1
2025-01-17,Mizoram,2W,0.0,12797,2025,2025Q1
2025-01-17,Nagaland,3W,0.0,19756,2025,2025Q1
2025-01-17,Odisha,2W,0.0,13878,2025,2025Q1
2025-01-17,Punjab,3W,0.0,11324,2025,2025Q1
2025-01-17,Rajasthan,2W,0.0,9293,2025,2025Q1
2025-01-17,Sikkim,2W,0.0,2995,2025,2025Q1
2025-01-17,Tamil Nadu,2W,0.0,6401,2025,2025Q1
2025-01-17,Telangana,2W,0.0,6103,2025,2025Q1
2025-01-17,Tripura,3W,0.0,11434,2025,2025Q1
2025-01-17,Uttar Pradesh,4W,0.0,4699,2025,2025Q1
2025-01-17,Uttarakhand,3W,0.0,14963,2025,2025Q1
2025-01-17,West Bengal,2W,0.0,19429,2025,2025Q1
2025-01-17,Delhi,4W,0.0,14285,2025,2025Q1
2025-01-17,Jammu and Kashmir,3W,0.0,13048,2025,2025Q1
2025-01-17,Ladakh,4W,0.0,16545,2025,2025Q1
2025-01-17,Puducherry,2W,0.0,4261,2025,2025Q1
2025-01-18,Andhra Pradesh,3W,0.0,19822,2025,2025Q1
2025-01-18,Arunachal Pradesh,4W,0.0,5330,2025,2025Q1
2025-01-18,Assam,2W,0.0,17400,2025,2025Q1
2025-01-18,Bihar,3W,0.0,13054,2025,2025Q1
2025-01-18,Chhattisgarh,2W,0.0,5119,2025,2025Q1
2025-01-18,Goa,3W,0.0,14046,2025,2025Q1
2025-01-18,Gujarat,4W,0.0,15736,2025,2025Q1
2025-01-18,Haryana,3W,0.0,8354,2025,2025Q1
2025-01-18,Himachal Pradesh,4W,0.0,15685,2025,2025Q1
2025-01-18,Jharkhand,4W,0.0,4499,2025,2025Q1
2025-01-18,Karnataka,4W,0.0,4098,2025,2025Q1
2025-01-18,Kerala,4W,0.0,7662,2025,2025Q1
2025-01-18,Madhya Pradesh,3W,0.0,12859,2025,2025Q1
2025-01-18,Maharashtra,3W,0.0,19753,2025,2025Q1
2025-01-18,Manipur,2W,0.0,8153,2025,2025Q1
2025-01-18,Meghalaya,4W,0.0,7730,2025,2025Q1
2025-01-18,Mizoram,2W,0.0,17864,2025,2025Q1
2025-01-18,Nagaland,3W,0.0,6721,2025,2025Q1
2025-01-18,Odisha,4W,0.0,13479,2025,2025Q1
2025-01-18,Punjab,4W,0.0,2857,2025,2025Q1
2025-01-18,Rajasthan,4W,0.0,15130,2025,2025Q1
2025-01-18,Sikkim,4W,0.0,8518,2025,2025Q1
2025-01-18,Tamil Nadu,4W,0.0,10213,2025,2025Q1
2025-01-18,Telangana,3W,0.0,7467,2025,2025Q1
2025-01-18,Tripura,4W,0.0,19607,2025,2025Q1
2025-01-18,Uttar Pradesh,3W,0.0,18771,2025,2025Q1
2025-01-18,Uttarakhand,3W,0.0,12531,2025,2025Q1
2025-01-18,West Bengal,4W,0.0,15220,2025,2025Q1
2025-01-18,Delhi,3W,0.0,3806,2025,2025Q1
2025-01-18,Jammu and Kashmir,2W,0.0,6205,2025,2025Q1
2025-01-18,Ladakh,2W,0.0,17567,2025,2025Q1
2025-01-18,Puducherry,2W,0.0,13180,2025,2025Q1
2025-01-19,Andhra Pradesh,2W,0.0,10455,2025,2025Q1
2025-01-19,Arunachal Pradesh,2W,0.0,14136,2025,2025Q1
2025-01-19,Assam,3W,0.0,19451,2025,2025Q1
2025-01-19,Bihar,3W,0.0,3738,2025,2025Q1
2025-01-19,Chhattisgarh,2W,0.0,17223,2025,2025Q1
2025-01-19,Goa,3W,0.0,18080,2025,2025Q1
2025-01-19,Gujarat,4W,0.0,10805,2025,2025Q1
2025-01-19,Haryana,3W,0.0,10377,2025,2025Q1
2025-01-19,Himachal Pradesh,2W,0.0,18406,2025,2025Q1
2025-01-19,Jharkhand,3W,0.0,4601,2025,2025Q1
2025-01-19,Karnataka,2W,0.0,18595,2025,2025Q1
2025-01-19,Kerala,4W,0.0,9088,2025,2025Q1
2025-01-19,Madhya Pradesh,3W,0.0,5410,2025,2025Q1
2025-01-19,Maharashtra,3W,0.0,10195,2025,2025Q1
2025-01-19,Manipur,2W,0.0,12382,2025,2025Q1
2025-01-19,Meghalaya,4W,0.0,19416,2025,2025Q1
2025-01-19,Mizoram,4W,0.0,15977,2025,2025Q1
2025-01-19,Nagaland,3W,0.0,10905,2025,2025Q1
2025-01-19,Odisha,3W,0.0,11788,2025,2025Q1
2025-01-19,Punjab,3W,0.0,5872,2025,2025Q1
2025-01-19,Rajasthan,2W,0.0,7688,2025,2025Q1
2025-01-19,Sikkim,2W,0.0,15043,2025,2025Q1
2025-01-19,Tamil Nadu,4W,0.0,6458,2025,2025Q1
2025-01-19,Telangana,4W,0.0,6020,2025,2025Q1
2025-01-19,Tripura,3W,0.0,7563,2025,2025Q1
2025-01-19,Uttar Pradesh,4W,0.0,3320,2025,2025Q1
2025-01-19,Uttarakhand,2W,0.0,5451,2025,2025Q1
2025-01-19,West Bengal,3W,0.0,17105,2025,2025Q1
2025-01-19,Delhi,3W,0.0,15982,2025,2025Q1
2025-01-19,Jammu and Kashmir,2W,0.0,6476,2025,2025Q1
2025-01-19,Ladakh,2W,0.0,7104,2025,2025Q1
2025-01-19,Puducherry,2W,0.0,2270,2025,2025Q1
2025-01-20,Andhra Pradesh,2W,0.0,17963,2025,2025Q1
2025-01-20,Arunachal Pradesh,3W,0.0,5465,2025,2025Q1
2025-01-20,Assam,3W,0.0,3344,2025,2025Q1
2025-01-20,Bihar,2W,0.0,9802,2025,2025Q1
2025-01-20,Chhattisgarh,3W,0.0,13492,2025,2025Q1
2025-01-20,Goa,2W,0.0,6692,2025,2025Q1
2025-01-20,Gujarat,3W,0.0,4806,2025,2025Q1
2025-01-20,Haryana,4W,0.0,9374,2025,2025Q1
2025-01-20,Himachal Pradesh,3W,0.0,14153,2025,2025Q1
2025-01-20,Jharkhand,4W,0.0,12254,2025,2025Q1
2025-01-20,Karnataka,4W,0.0,3837,2025,2025Q1
2025-01-20,Kerala,2W,0.0,9538,2025,2025Q1
2025-01-20,Madhya Pradesh,2W,0.0,18153,2025,2025Q1
2025-01-20,Maharashtra,4W,0.0,14636,2025,2025Q1
2025-01-20,Manipur,2W,0.0,12403,2025,2025Q1
2025-01-20,Meghalaya,3W,0.0,6741,2025,2025Q1
2025-01-20,Mizoram,2W,0.0,3410,2025,2025Q1
2025-01-20,Nagaland,3W,0.0,10116,2025,2025Q1
2025-01-20,Odisha,2W,0.0,14034,2025,2025Q1
2025-01-20,Punjab,4W,0.0,9503,2025,2025Q1
2025-01-20,Rajasthan,3W,0.0,5835,2025,2025Q1
2025-01-20,Sikkim,3W,0.0,16651,2025,2025Q1
2025-01-20,Tamil Nadu,4W,0.0,6303,2025,2025Q1
2025-01-20,Telangana,4W,0.0,3194,2025,2025Q1
2025-01-20,Tripura,4W,0.0,7989,2025,2025Q1
2025-01-20,Uttar Pradesh,2W,0.0,6934,2025,2025Q1
2025-01-20,Uttarakhand,2W,0.0,14987,2025,2025Q1
2025-01-20,West Bengal,2W,0.0,2964,2025,2025Q1
2025-01-20,Delhi,3W,0.0,14927,2025,2025Q1
2025-01-20,Jammu and Kashmir,4W,0.0,10475,2025,2025Q1
2025-01-20,Ladakh,2W,0.0,4720,2025,2025Q1
2025-01-20,Puducherry,2W,0.0,15716,2025,2025Q1
2025-01-21,Andhra Pradesh,2W,0.0,12249,2025,2025Q1
2025-01-21,Arunachal Pradesh,3W,0.0,7032,2025,2025Q1
2025-01-21,Assam,2W,0.0,15321,2025,2025Q1
2025-01-21,Bihar,2W,0.0,7939,2025,2025Q1
2025-01-21,Chhattisgarh,2W,0.0,18238,2025,2025Q1
2025-01-21,Goa,4W,0.0,16015,2025,2025Q1
2025-01-21,Gujarat,3W,0.0,13454,2025,2025Q1
2025-01-21,Haryana,4W,0.0,8853,2025,2025Q1
2025-01-21,Himachal Pradesh,4W,0.0,18053,2025,2025Q1
2025-01-21,Jharkhand,2W,0.0,7637,2025,2025Q1
2025-01-21,Karnataka,4W,0.0,13718,2025,2025Q1
2025-01-21,Kerala,2W,0.0,16482,2025,2025Q1
2025-01-21,Madhya Pradesh,4W,0.0,9990,2025,2025Q1
2025-01-21,Maharashtra,4W,0.0,16085,2025,2025Q1
2025-01-21,Manipur,3W,0.0,6327,2025,2025Q1
2025-01-21,Meghalaya,4W,0.0,8759,2025,2025Q1
2025-01-21,Mizoram,4W,0.0,7369,2025,2025Q1
2025-01-21,Nagaland,4W,0.0,13383,2025,2025Q1
2025-01-21,Odisha,3W,0.0,11556,2025,2025Q1
2025-01-21,Punjab,4W,0.0,2223,2025,2025Q1
2025-01-21,Rajasthan,3W,0.0,3008,2025,2025Q1
2025-01-21,Sikkim,4W,0.0,7174,2025,2025Q1
2025-01-21,Tamil Nadu,4W,0.0,14594,2025,2025Q1
2025-01-21,Telangana,2W,0.0,6872,2025,2025Q1
2025-01-21,Tripura,2W,0.0,13687,2025,2025Q1
2025-01-21,Uttar Pradesh,4W,0.0,3128,2025,2025Q1
2025-01-21,Uttarakhand,3W,0.0,2573,2025,2025Q1
2025-01-21,West Bengal,3W,0.0,11216,2025,2025Q1
2025-01-21,Delhi,2W,0.0,2418,2025,2025Q1
2025-01-21,Jammu and Kashmir,2W,0.0,6662,2025,2025Q1
2025-01-21,Ladakh,2W,0.0,12249,2025,2025Q1
2025-01-21,Puducherry,3W,0.0,7268,2025,2025Q1
2025-01-22,Andhra Pradesh,3W,0.0,18708,2025,2025Q1
2025-01-22,Arunachal Pradesh,3W,0.0,9123,2025,2025Q1
2025-01-22,Assam,2W,0.0,4407,2025,2025Q1
2025-01-22,Bihar,3W,0.0,16149,2025,2025Q1
2025-01-22,Chhattisgarh,4W,0.0,13532,2025,2025Q1
2025-01-22,Goa,2W,0.0,18656,2025,2025Q1
2025-01-22,Gujarat,2W,0.0,12987,2025,2025Q1
2025-01-22,Haryana,2W,0.0,19614,2025,2025Q1
2025-01-22,Himachal Pradesh,3W,0.0,13927,2025,2025Q1
2025-01-22,Jharkhand,2W,0.0,6471,2025,2025Q1
2025-01-22,Karnataka,4W,0.0,12524,2025,2025Q1
2025-01-22,Kerala,3W,0.0,9550,2025,2025Q1
2025-01-22,Madhya Pradesh,3W,0.0,19859,2025,2025Q1
2025-01-22,Maharashtra,3W,0.0,10197,2025,2025Q1
2025-01-22,Manipur,2W,0.0,14380,2025,2025Q1
2025-01-22,Meghalaya,3W,0.0,12104,2025,2025Q1
2025-01-22,Mizoram,4W,0.0,7735,2025,2025Q1
2025-01-22,Nagaland,3W,0.0,19764,2025,2025Q1
2025-01-22,Odisha,2W,0.0,9928,2025,2025Q1
2025-01-22,Punjab,3W,0.0,18973,2025,2025Q1
2025-01-22,Rajasthan,2W,0.0,13407,2025,2025Q1
2025-01-22,Sikkim,3W,0.0,18737,2025,2025Q1
2025-01-22,Tamil Nadu,2W,0.0,6922,2025,2025Q1
2025-01-22,Telangana,4W,0.0,2788,2025,2025Q1
2025-01-22,Tripura,2W,0.0,13688,2025,2025Q1
2025-01-22,Uttar Pradesh,4W,0.0,19679,2025,2025Q1
2025-01-22,Uttarakhand,2W,0.0,9789,2025,2025Q1
2025-01-22,West Bengal,2W,0.0,3702,2025,2025Q1
2025-01-22,Delhi,2W,0.0,5765,2025,2025Q1
2025-01-22,Jammu and Kashmir,2W,0.0,15814,2025,2025Q1
2025-01-22,Ladakh,4W,0.0,8493,2025,2025Q1
2025-01-22,Puducherry,3W,0.0,13953,2025,2025Q1
2025-01-23,Andhra Pradesh,3W,0.0,4749,2025,2025Q1
2025-01-23,Arunachal Pradesh,2W,0.0,17422,2025,2025Q1
2025-01-23,Assam,4W,0.0,6204,2025,2025Q1
2025-01-23,Bihar,3W,0.0,15898,2025,2025Q1
2025-01-23,Chhattisgarh,3W,0.0,13856,2025,2025Q1
2025-01-23,Goa,2W,0.0,2280,2025,2025Q1
2025-01-23,Gujarat,2W,0.0,9666,2025,2025Q1
2025-01-23,Haryana,3W,0.0,6261,2025,2025Q1
2025-01-23,Himachal Pradesh,4W,0.0,9526,2025,2025Q1
2025-01-23,Jharkhand,3W,0.0,11561,2025,2025Q1
2025-01-23,Karnataka,3W,0.0,2763,2025,2025Q1
2025-01-23,Kerala,4W,0.0,18235,2025,2025Q1
2025-01-23,Madhya Pradesh,3W,0.0,11064,2025,2025Q1
2025-01-23,Maharashtra,4W,0.0,9775,2025,2025Q1
2025-01-23,Manipur,4W,0.0,5411,2025,2025Q1
2025-01-23,Meghalaya,3W,0.0,7283,2025,2025Q1
2025-01-23,Mizoram,3W,0.0,19507,2025,2025Q1
2025-01-23,Nagaland,2W,0.0,7019,2025,2025Q1
2025-01-23,Odisha,3W,0.0,9309,2025,2025Q1
2025-01-23,Punjab,4W,0.0,6190,2025,2025Q1
2025-01-23,Rajasthan,2W,0.0,10775,2025,2025Q1
2025-01-23,Sikkim,4W,0.0,13734,2025,2025Q1
2025-01-23,Tamil Nadu,2W,0.0,14125,2025,2025Q1
2025-01-23,Telangana,2W,0.0,8279,2025,2025Q1
2025-01-23,Tripura,2W,0.0,18875,2025,2025Q1
2025-01-23,Uttar Pradesh,4W,0.0,12678,2025,2025Q1
2025-01-23,Uttarakhand,2W,0.0,4958,2025,2025Q1
2025-01-23,West Bengal,2W,0.0,5989,2025,2025Q1
2025-01-23,Delhi,4W,0.0,4566,2025,2025Q1
2025-01-23,Jammu and Kashmir,4W,0.0,13444,2025,2025Q1
2025-01-23,Ladakh,2W,0.0,18215,2025,2025Q1
2025-01-23,Puducherry,4W,0.0,5689,2025,2025Q1
2025-01-24,Andhra Pradesh,4W,0.0,8477,2025,2025Q1
2025-01-24,Arunachal Pradesh,4W,0.0,4407,2025,2025Q1
2025-01-24,Assam,3W,0.0,5384,2025,2025Q1
2025-01-24,Bihar,4W,0.0,6773,2025,2025Q1
2025-01-24,Chhattisgarh,4W,0.0,4005,2025,2025Q1
2025-01-24,Goa,3W,0.0,13749,2025,2025Q1
2025-01-24,Gujarat,2W,0.0,13063,2025,2025Q1
2025-01-24,Haryana,3W,0.0,2595,2025,2025Q1
2025-01-24,Himachal Pradesh,2W,0.0,15166,2025,2025Q1
2025-01-24,Jharkhand,4W,0.0,19539,2025,2025Q1
2025-01-24,Karnataka,4W,0.0,10921,2025,2025Q1
2025-01-24,Kerala,2W,0.0,15216,2025,2025Q1
2025-01-24,Madhya Pradesh,2W,0.0,4338,2025,2025Q1
2025-01-24,Maharashtra,2W,0.0,5906,2025,2025Q1
2025-01-24,Manipur,4W,0.0,6616,2025,2025Q1
2025-01-24,Meghalaya,3W,0.0,10424,2025,2025Q1
2025-01-24,Mizoram,2W,0.0,16878,2025,2025Q1
2025-01-24,Nagaland,3W,0.0,3447,2025,2025Q1
2025-01-24,Odisha,2W,0.0,14120,2025,2025Q1
2025-01-24,Punjab,2W,0.0,12236,2025,2025Q1
2025-01-24,Rajasthan,2W,0.0,7010,2025,2025Q1
2025-01-24,Sikkim,2W,0.0,15245,2025,2025Q1
2025-01-24,Tamil Nadu,3W,0.0,5470,2025,2025Q1
2025-01-24,Telangana,3W,0.0,8690,2025,2025Q1
2025-01-24,Tripura,2W,0.0,9486,2025,2025Q1
2025-01-24,Uttar Pradesh,3W,0.0,4096,2025,2025Q1
2025-01-24,Uttarakhand,4W,0.0,10316,2025,2025Q1
2025-01-24,West Bengal,4W,0.0,9239,2025,2025Q1
2025-01-24,Delhi,4W,0.0,14177,2025,2025Q1
2025-01-24,Jammu and Kashmir,3W,0.0,14006,2025,2025Q1
2025-01-24,Ladakh,4W,0.0,4310,2025,2025Q1
2025-01-24,Puducherry,2W,0.0,3210,2025,2025Q1
2025-01-25,Andhra Pradesh,4W,0.0,4142,2025,2025Q1
2025-01-25,Arunachal Pradesh,3W,0.0,10702,2025,2025Q1
2025-01-25,Assam,3W,0.0,13199,2025,2025Q1
2025-01-25,Bihar,4W,0.0,14009,2025,2025Q1
2025-01-25,Chhattisgarh,2W,0.0,18650,2025,2025Q1
2025-01-25,Goa,3W,0.0,2419,2025,2025Q1
2025-01-25,Gujarat,3W,0.0,12914,2025,2025Q1
2025-01-25,Haryana,4W,0.0,3052,2025,2025Q1
2025-01-25,Himachal Pradesh,2W,0.0,7330,2025,2025Q1
2025-01-25,Jharkhand,3W,0.0,2924,2025,2025Q1
2025-01-25,Karnataka,4W,0.0,11260,2025,2025Q1
2025-01-25,Kerala,2W,0.0,16933,2025,2025Q1
2025-01-25,Madhya Pradesh,2W,0.0,17298,2025,2025Q1
2025-01-25,Maharashtra,3W,0.0,6224,2025,2025Q1
2025-01-25,Manipur,2W,0.0,5017,2025,2025Q1
2025-01-25,Meghalaya,4W,0.0,4619,2025,2025Q1
2025-01-25,Mizoram,3W,0.0,12182,2025,2025Q1
2025-01-25,Nagaland,2W,0.0,4416,2025,2025Q1
2025-01-25,Odisha,4W,0.0,7299,2025,2025Q1
2025-01-25,Punjab,3W,0.0,6198,2025,2025Q1
2025-01-25,Rajasthan,4W,0.0,10608,2025,2025Q1
2025-01-25,Sikkim,4W,0.0,16911,2025,2025Q1
2025-01-25,Tamil Nadu,2W,0.0,9441,2025,2025Q1
2025-01-25,Telangana,3W,0.0,16605,2025,2025Q1
2025-01-25,Tripura,4W,0.0,12254,2025,2025Q1
2025-01-25,Uttar Pradesh,3W,0.0,9334,2025,2025Q1
2025-01-25,Uttarakhand,4W,0.0,9077,2025,2025Q1
2025-01-25,West Bengal,3W,0.0,14281,2025,2025Q1
2025-01-25,Delhi,4W,0.0,7856,2025,2025Q1
2025-01-25,Jammu and Kashmir,4W,0.0,2705,2025,2025Q1
2025-01-25,Ladakh,4W,0.0,8238,2025,2025Q1
2025-01-25,Puducherry,3W,0.0,11027,2025,2025Q1
2025-01-26,Andhra Pradesh,4W,0.0,19685,2025,2025Q1
2025-01-26,Arunachal Pradesh,4W,0.0,5819,2025,2025Q1
2025-01-26,Assam,2W,0.0,15729,2025,2025Q1
2025-01-26,Bihar,4W,0.0,15200,2025,2025Q1
2025-01-26,Chhattisgarh,4W,0.0,13328,2025,2025Q1
2025-01-26,Goa,4W,0.0,14478,2025,2025Q1
2025-01-26,Gujarat,2W,0.0,18481,2025,2025Q1
2025-01-26,Haryana,4W,0.0,12710,2025,2025Q1
2025-01-26,Himachal Pradesh,4W,0.0,14372,2025,2025Q1
2025-01-26,Jharkhand,4W,0.0,13554,2025,2025Q1
2025-01-26,Karnataka,2W,0.0,6295,2025,2025Q1
2025-01-26,Kerala,2W,0.0,7215,2025,2025Q1
2025-01-26,Madhya Pradesh,4W,0.0,4645,2025,2025Q1
2025-01-26,Maharashtra,3W,0.0,12740,2025,2025Q1
2025-01-26,Manipur,2W,0.0,16072,2025,2025Q1
2025-01-26,Meghalaya,4W,0.0,12307,2025,2025Q1
2025-01-26,Mizoram,3W,0.0,3132,2025,2025Q1
2025-01-26,Nagaland,3W,0.0,16806,2025,2025Q1
2025-01-26,Odisha,2W,0.0,12851,2025,2025Q1
2025-01-26,Punjab,2W,0.0,5420,2025,2025Q1
2025-01-26,Rajasthan,4W,0.0,3591,2025,2025Q1
2025-01-26,Sikkim,4W,0.0,16949,2025,2025Q1
2025-01-26,Tamil Nadu,2W,0.0,7496,2025,2025Q1
2025-01-26,Telangana,4W,0.0,14647,2025,2025Q1
2025-01-26,Tripura,4W,0.0,10663,2025,2025Q1
2025-01-26,Uttar Pradesh,4W,0.0,15474,2025,2025Q1
2025-01-26,Uttarakhand,4W,0.0,5408,2025,2025Q1
2025-01-26,West Bengal,2W,0.0,14846,2025,2025Q1
2025-01-26,Delhi,4W,0.0,9581,2025,2025Q1
2025-01-26,Jammu and Kashmir,3W,0.0,19224,2025,2025Q1
2025-01-26,Ladakh,3W,0.0,11373,2025,2025Q1
2025-01-26,Puducherry,3W,0.0,3222,2025,2025Q1
2025-01-27,Andhra Pradesh,3W,0.0,9172,2025,2025Q1
2025-01-27,Arunachal Pradesh,4W,0.0,8155,2025,2025Q1
2025-01-27,Assam,4W,0.0,8515,2025,2025Q1
2025-01-27,Bihar,2W,0.0,9113,2025,2025Q1
2025-01-27,Chhattisgarh,4W,0.0,10622,2025,2025Q1
2025-01-27,Goa,3W,0.0,8355,2025,2025Q1
2025-01-27,Gujarat,4W,0.0,6765,2025,2025Q1
2025-01-27,Haryana,2W,0.0,14582,2025,2025Q1
2025-01-27,Himachal Pradesh,3W,0.0,5719,2025,2025Q1
2025-01-27,Jharkhand,2W,0.0,9932,2025,2025Q1
2025-01-27,Karnataka,4W,0.0,15080,2025,2025Q1
2025-01-27,Kerala,4W,0.0,5034,2025,2025Q1
2025-01-27,Madhya Pradesh,2W,0.0,7211,2025,2025Q1
2025-01-27,Maharashtra,2W,0.0,18380,2025,2025Q1
2025-01-27,Manipur,2W,0.0,15640,2025,2025Q1
2025-01-27,Meghalaya,2W,0.0,5005,2025,2025Q1
2025-01-27,Mizoram,2W,0.0,14107,2025,2025Q1
2025-01-27,Nagaland,3W,0.0,3785,2025,2025Q1
2025-01-27,Odisha,2W,0.0,7057,2025,2025Q1
